time,pm1,pm2_5,pm10,sensor1,sensor2,sensor3,sensor4
2021-09-10 11:30:00,27.800494307583502,30.58188368842373,34.4247695452533,3.999569308375418,3.3765842165478492,2.7801720336190554,2.232138813646576
2021-09-10 11:30:15,27.814970039602766,30.595744029095048,34.436322174853665,4.005140092745321,3.382283215383444,2.7872420382235594,2.233210510879134
2021-09-10 11:30:30,27.829408241768842,30.609598718118853,34.447989834444996,4.010780253298024,3.3878116411918535,2.7944034619642686,2.2341831786466
2021-09-10 11:30:45,27.843841280660016,30.623479452129427,34.45980926138162,4.016488491095168,3.3931657852868167,2.80163811474707,2.235072523045957
2021-09-10 11:31:00,27.858301205134126,30.63741774525929,34.471816677534,4.022265791693654,3.398343355891314,2.8089290718875777,2.2358955590604084
2021-09-10 11:31:15,27.872819301392393,30.6514441458393,34.48404703804685,4.028114276361858,3.4033430599190604,2.8162613550792837,2.2366695007682704
2021-09-10 11:31:30,27.887425665258924,30.665587688176434,34.496533699619874,4.034035590791006,3.4081640487638105,2.823621324295014,2.237411122734226
2021-09-10 11:31:45,27.902148464544695,30.67987536968335,34.509308004070434,4.040029273375514,3.4128059633324823,2.830996569328861,2.2381366498800763
2021-09-10 11:32:00,27.91701408516143,30.694332133372573,34.52239889999034,4.0460923190883955,3.4172696347147458,2.8383771456524705,2.2388615164280234
2021-09-10 11:32:15,27.932046464496175,30.70898063346749,34.53583241682216,4.052219610395678,3.4215575101437476,2.8457567844593545,2.2395999153879043
2021-09-10 11:32:30,27.947266449130847,30.723840467133524,34.54963084766042,4.05840415763353,3.425673664510914,2.853133349609674,2.2403644436914423
2021-09-10 11:32:45,27.962690670301694,30.738927540913327,34.56381181077298,4.064637296461889,3.429623035794718,2.860508178856825,2.241166060089084
2021-09-10 11:33:00,27.978331314733797,30.754253907930984,34.578388380894964,4.07090914940627,3.433409901823464,2.8678842249677228,2.242014462210819
2021-09-10 11:33:15,27.99419697370042,30.76982788699755,34.593369269920366,4.077209153007542,3.4370375871139163,2.8752640484057186,2.2429187265333885
2021-09-10 11:33:30,28.010292331566383,30.785654051896007,34.60875900425012,4.083525854746859,3.4405095036223803,2.882648506293097,2.243887537798844
2021-09-10 11:33:45,28.02661827581953,30.801732990976525,34.6245570742862,4.089846227860196,3.4438294509033978,2.8900362370921626,2.2449289916690516
2021-09-10 11:34:00,28.043172379272818,30.818061521216134,34.640758202918065,4.096155494123708,3.447001084126936,2.8974241463972685,2.246050406832048
2021-09-10 11:34:15,28.059948591992498,30.83463315795082,34.657352615090275,4.1024375072130335,3.4500277795659984,2.904808605926779,2.2472584434432266
2021-09-10 11:34:30,28.076936507313757,30.851437845184407,34.67432615409917,4.1086759041687095,3.4529130246455004,2.91218677981608,2.2485590871982417
2021-09-10 11:34:45,28.09412137267827,30.8684616256362,34.69166013226249,4.114855794284055,3.455661316370288,2.9195574948263747,2.2499569592838853
2021-09-10 11:35:00,28.11148459371733,30.885687089839237,34.709331736446266,4.120964479136263,3.4582795328837888,2.9269214492005817,2.251454706138253
2021-09-10 11:35:15,28.12900417169796,30.903093311612437,34.727313947639466,4.126991415815052,3.4607778366348017,2.934280773179145,2.253052917476345
2021-09-10 11:35:30,28.146654209318626,30.920655811373546,34.745575508422895,4.132928795213436,3.463169970297003,2.941637517506645,2.2547503039330534
2021-09-10 11:35:45,28.16440492848868,30.93834639780159,34.764080932379265,4.138772594102673,3.4654719444662074,2.9489918490235865,2.2565441563061173
2021-09-10 11:36:00,28.1822231892298,30.95613345879622,34.782790921153875,4.144523177999416,3.4676989622808434,2.9563408774309465,2.2584303421569607
2021-09-10 11:36:15,28.200072397992425,30.97398211395306,34.80166267267808,4.150185361057765,3.469863201419831,2.9636778956966947,2.2604021645669388
2021-09-10 11:36:30,28.217913174327986,30.991854472120714,34.820650376154674,4.155767288740272,3.4719728981804288,2.970992110840639,2.2624494055253623
2021-09-10 11:36:45,28.235704238617178,31.009710162304426,34.83970561097115,4.161278314856443,3.4740324222540138,2.978269019040046,2.264558382472802
